issue,draw_date,sales_amount,one,two,three
2022176,2022-07-05,"36,675,468",4,1,6
2022175,2022-07-04,"37,573,954",1,5,1
2022174,2022-07-03,"36,277,086",2,8,4
2022173,2022-07-02,"35,540,704",5,4,6
2022172,2022-07-01,"40,335,964",3,4,2
2022171,2022-06-30,"39,529,834",9,2,4
2022170,2022-06-29,"39,086,030",7,8,9
2022169,2022-06-28,"38,779,956",4,6,9
2022168,2022-06-27,"39,374,200",5,5,3
2022167,2022-06-26,"38,461,126",2,9,9
2022166,2022-06-25,"38,850,460",4,5,1
2022165,2022-06-24,"39,966,836",4,5,7
2022164,2022-06-23,"38,012,590",1,8,9
2022163,2022-06-22,"36,781,054",7,7,1
2022162,2022-06-21,"38,349,404",7,0,7
2022161,2022-06-20,"39,083,736",5,0,7
2022160,2022-06-19,"37,583,416",0,4,4
2022159,2022-06-18,"37,423,804",2,4,0
2022158,2022-06-17,"40,716,954",8,9,1
2022157,2022-06-16,"38,238,212",4,1,7
2022156,2022-06-15,"38,352,630",7,8,9
2022155,2022-06-14,"37,560,566",0,5,7
2022154,2022-06-13,"37,293,476",4,0,6
2022153,2022-06-12,"36,826,568",1,5,5
2022152,2022-06-11,"35,758,200",0,4,4
2022151,2022-06-10,"37,660,916",1,1,3
2022150,2022-06-09,"37,700,288",8,8,7
2022149,2022-06-08,"37,540,086",4,6,4
2022148,2022-06-07,"37,238,646",4,0,8
2022147,2022-06-06,"36,091,118",1,9,6
2022146,2022-06-05,"35,436,960",1,9,4
2022145,2022-06-04,"34,836,688",7,2,8
2022144,2022-06-03,"35,571,424",0,1,6
2022143,2022-06-02,"36,148,030",1,5,8
2022142,2022-06-01,"38,911,064",5,6,3
2022141,2022-05-31,"39,587,316",7,5,5
2022140,2022-05-30,"38,492,544",2,7,7
2022139,2022-05-29,"38,326,654",1,3,6
2022138,2022-05-28,"37,050,710",4,2,6
2022137,2022-05-27,"40,418,182",2,4,4
2022136,2022-05-26,"38,348,028",6,5,6
2022135,2022-05-25,"36,645,356",0,4,8
2022134,2022-05-24,"37,816,038",2,2,9
2022133,2022-05-23,"36,284,252",6,5,4
2022132,2022-05-22,"37,424,852",7,8,2
2022131,2022-05-21,"36,431,592",2,6,6
2022130,2022-05-20,"38,375,852",3,9,5
2022129,2022-05-19,"38,816,082",0,0,5
2022128,2022-05-18,"35,691,454",8,4,3
2022127,2022-05-17,"35,775,426",1,1,7
2022126,2022-05-16,"33,664,252",2,5,9
2022125,2022-05-15,"32,700,226",2,6,4
2022124,2022-05-14,"33,170,716",2,2,4
2022123,2022-05-13,"35,507,366",1,5,4
2022122,2022-05-12,"33,557,980",3,5,7
2022121,2022-05-11,"33,551,270",6,2,1
2022120,2022-05-10,"35,035,964",9,3,9
2022119,2022-05-09,"34,045,444",0,4,6
2022118,2022-05-08,"33,431,070",4,7,0
2022117,2022-05-07,"33,607,074",4,5,7
2022116,2022-05-06,"36,170,102",7,0,7
2022115,2022-05-05,"34,030,926",8,3,6
2022114,2022-05-04,"38,522,274",9,9,7
2022113,2022-05-03,"35,873,928",6,5,3
2022112,2022-05-02,"36,573,678",7,6,2
2022111,2022-05-01,"35,467,084",9,5,6
2022110,2022-04-30,"35,703,494",8,9,3
2022109,2022-04-29,"37,884,156",0,9,2
2022108,2022-04-28,"36,693,046",4,1,5
2022107,2022-04-27,"35,847,624",0,6,4
2022106,2022-04-26,"36,594,522",6,2,5
2022105,2022-04-25,"36,456,666",6,4,2
2022104,2022-04-24,"36,398,006",0,8,3
2022103,2022-04-23,"34,194,810",0,4,6
2022102,2022-04-22,"36,690,084",3,4,5
2022101,2022-04-21,"34,246,634",1,2,4
2022100,2022-04-20,"36,056,700",4,4,4
2022099,2022-04-19,"36,827,730",4,6,4
2022098,2022-04-18,"36,898,454",9,1,5
2022097,2022-04-17,"36,840,454",0,9,6
2022096,2022-04-16,"36,593,450",8,2,4
2022095,2022-04-15,"40,206,528",1,4,0
2022094,2022-04-14,"41,175,318",4,8,8
2022093,2022-04-13,"39,259,526",9,5,8
2022092,2022-04-12,"39,959,656",8,1,8
2022091,2022-04-11,"41,505,980",8,0,9
2022090,2022-04-10,"38,352,186",5,7,9
2022089,2022-04-09,"39,140,756",8,4,4
2022088,2022-04-08,"42,028,440",9,0,7
2022087,2022-04-07,"43,466,468",1,3,3
2022086,2022-04-06,"44,220,602",9,3,5
2022085,2022-04-05,"43,300,402",2,7,9
2022084,2022-04-04,"43,126,112",9,4,6
2022083,2022-04-03,"41,961,500",3,2,8
2022082,2022-04-02,"43,369,814",6,7,8
2022081,2022-04-01,"46,116,592",1,6,8
2022080,2022-03-31,"47,408,346",4,5,0
2022079,2022-03-30,"44,178,738",8,5,4
2022078,2022-03-29,"44,314,946",3,5,2
2022077,2022-03-28,"43,790,890",9,1,8
2022076,2022-03-27,"42,728,130",1,7,1
2022075,2022-03-26,"42,124,498",7,6,1
2022074,2022-03-25,"42,730,622",0,8,9
2022073,2022-03-24,"42,850,472",2,0,0
2022072,2022-03-23,"42,143,858",6,8,3
2022071,2022-03-22,"42,565,764",3,7,1
2022070,2022-03-21,"41,113,322",7,0,2
2022069,2022-03-20,"38,207,230",5,8,6
2022068,2022-03-19,"38,580,676",7,1,7
2022067,2022-03-18,"41,554,898",0,1,3
2022066,2022-03-17,"39,836,254",4,0,8
2022065,2022-03-16,"39,892,778",9,9,4
2022064,2022-03-15,"39,384,728",6,1,5
2022063,2022-03-14,"39,158,154",7,7,3
2022062,2022-03-13,"37,526,512",8,9,2
2022061,2022-03-12,"37,871,148",3,5,3
2022060,2022-03-11,"41,197,728",2,1,0
2022059,2022-03-10,"39,854,472",5,9,2
2022058,2022-03-09,"39,484,452",0,4,7
2022057,2022-03-08,"39,213,234",1,4,7
2022056,2022-03-07,"39,495,654",0,9,9
2022055,2022-03-06,"37,919,082",2,7,7
2022054,2022-03-05,"39,929,848",2,6,9
2022053,2022-03-04,"42,345,364",5,6,6
2022052,2022-03-03,"42,781,886",4,6,6
2022051,2022-03-02,"39,692,976",8,4,6
2022050,2022-03-01,"41,654,624",0,7,0
2022049,2022-02-28,"39,575,530",4,8,7
2022048,2022-02-27,"35,707,318",7,1,2
2022047,2022-02-26,"35,199,668",8,1,5
2022046,2022-02-25,"35,914,336",3,8,7
2022045,2022-02-24,"34,393,056",4,2,9
2022044,2022-02-23,"32,348,924",5,3,8
2022043,2022-02-22,"31,907,070",0,9,6
2022042,2022-02-21,"32,381,758",5,0,0
2022041,2022-02-20,"30,266,720",5,3,3
2022040,2022-02-19,"29,636,780",5,9,1
2022039,2022-02-18,"31,580,734",4,7,5
2022038,2022-02-17,"31,023,444",3,9,3
2022037,2022-02-16,"29,825,230",3,4,1
2022036,2022-02-15,"27,767,700",0,8,7
2022035,2022-02-14,"26,539,944",4,0,2
2022034,2022-02-13,"28,549,872",9,2,2
2022033,2022-02-12,"27,406,978",3,5,8
2022032,2022-02-11,"27,582,854",7,0,3
2022031,2022-02-10,"26,199,412",6,0,5
2022030,2022-02-09,"24,531,430",4,6,0
2022029,2022-02-08,"24,731,036",1,3,4
2022028,2022-01-28,"33,957,800",9,6,1
2022027,2022-01-27,"30,537,110",9,2,4
2022026,2022-01-26,"29,669,188",6,1,8
2022025,2022-01-25,"28,926,292",9,7,4
2022024,2022-01-24,"29,252,420",5,0,3
2022023,2022-01-23,"28,524,110",4,8,9
2022022,2022-01-22,"28,515,676",9,7,4
2022021,2022-01-21,"29,473,344",4,9,2
2022020,2022-01-20,"29,414,210",5,1,5
2022019,2022-01-19,"29,089,384",8,5,5
2022018,2022-01-18,"28,672,896",7,2,9
2022017,2022-01-17,"30,682,754",5,1,5
2022016,2022-01-16,"29,141,780",9,4,7
2022015,2022-01-15,"29,567,088",9,9,3
2022014,2022-01-14,"33,270,412",7,8,8
2022013,2022-01-13,"30,856,506",0,8,6
2022012,2022-01-12,"31,577,458",5,0,5
2022011,2022-01-11,"31,394,288",0,7,3
2022010,2022-01-10,"29,795,268",6,4,8
2022009,2022-01-09,"30,130,196",8,5,6
2022008,2022-01-08,"29,719,338",8,4,2
2022007,2022-01-07,"31,240,772",5,2,3
2022006,2022-01-06,"29,255,702",4,3,8
2022005,2022-01-05,"29,239,704",8,7,1
2022004,2022-01-04,"29,589,750",0,9,9
2022003,2022-01-03,"29,372,170",5,5,8
2022002,2022-01-02,"28,259,382",2,8,7
2022001,2022-01-01,"27,956,272",3,7,8
2023351,2023-12-31,"65,776,766",5,7,1
2023350,2023-12-30,"63,732,250",1,9,7
2023349,2023-12-29,"70,571,356",9,2,3
2023348,2023-12-28,"70,631,074",5,9,7
2023347,2023-12-27,"68,569,754",7,4,2
2023346,2023-12-26,"65,801,756",2,5,8
2023345,2023-12-25,"65,480,266",6,7,8
2023344,2023-12-24,"62,423,780",8,0,1
2023343,2023-12-23,"58,824,092",7,3,0
2023342,2023-12-22,"64,658,370",9,7,8
2023341,2023-12-21,"62,839,516",3,4,1
2023340,2023-12-20,"64,295,280",0,8,9
2023339,2023-12-19,"60,343,040",4,8,2
2023338,2023-12-18,"54,979,868",3,8,0
2023337,2023-12-17,"53,162,390",8,4,6
2023336,2023-12-16,"51,766,742",8,2,1
2023335,2023-12-15,"53,332,288",0,4,7
2023334,2023-12-14,"51,984,636",5,8,7
2023333,2023-12-13,"50,546,912",9,8,9
2023332,2023-12-12,"52,259,850",6,6,7
2023331,2023-12-11,"50,444,706",4,0,2
2023330,2023-12-10,"48,127,612",5,3,1
2023329,2023-12-09,"48,046,932",2,8,9
2023328,2023-12-08,"53,323,646",8,8,2
2023327,2023-12-07,"51,092,342",3,1,4
2023326,2023-12-06,"49,016,402",7,9,0
2023325,2023-12-05,"51,708,574",7,1,7
2023324,2023-12-04,"51,760,486",6,0,2
2023323,2023-12-03,"48,415,668",9,4,5
2023322,2023-12-02,"46,552,210",1,7,4
2023321,2023-12-01,"58,858,228",2,1,1
2023320,2023-11-30,"50,858,744",6,9,7
2023319,2023-11-29,"48,971,310",9,6,5
2023318,2023-11-28,"49,704,380",7,9,0
2023317,2023-11-27,"49,430,502",3,9,7
2023316,2023-11-26,"48,912,696",2,3,4
2023315,2023-11-25,"48,395,200",7,4,7
2023314,2023-11-24,"51,179,774",3,5,5
2023313,2023-11-23,"52,956,700",4,1,4
2023312,2023-11-22,"60,656,488",4,4,2
2023311,2023-11-21,"54,697,254",5,8,3
2023310,2023-11-20,"53,748,468",4,1,7
2023309,2023-11-19,"50,161,540",3,2,9
2023308,2023-11-18,"48,528,370",6,1,9
2023307,2023-11-17,"49,712,914",9,3,6
2023306,2023-11-16,"49,124,776",3,3,0
2023305,2023-11-15,"50,319,282",6,7,9
2023304,2023-11-14,"46,720,434",7,2,8
2023303,2023-11-13,"47,224,154",5,7,2
2023302,2023-11-12,"44,554,452",1,6,1
2023301,2023-11-11,"43,892,668",0,4,1
2023300,2023-11-10,"46,239,376",2,9,6
2023299,2023-11-09,"46,134,148",8,0,8
2023298,2023-11-08,"45,525,366",3,6,5
2023297,2023-11-07,"43,712,368",7,6,1
2023296,2023-11-06,"44,663,386",8,0,7
2023295,2023-11-05,"43,883,892",8,8,2
2023294,2023-11-04,"44,947,250",6,6,7
2023293,2023-11-03,"49,618,996",4,3,4
2023292,2023-11-02,"48,271,090",9,6,8
2023291,2023-11-01,"46,377,736",1,5,0
2023290,2023-10-31,"48,604,128",1,5,4
2023289,2023-10-30,"48,265,854",9,9,8
2023288,2023-10-29,"46,587,866",3,1,4
2023287,2023-10-28,"45,505,646",8,9,4
2023286,2023-10-27,"53,000,594",1,1,6
2023285,2023-10-26,"52,137,148",7,1,6
2023284,2023-10-25,"50,960,696",3,8,2
2023283,2023-10-24,"48,598,280",0,2,9
2023282,2023-10-23,"49,118,622",3,0,8
2023281,2023-10-22,"47,887,100",3,4,4
2023280,2023-10-21,"48,722,234",6,0,1
2023279,2023-10-20,"50,569,906",3,9,1
2023278,2023-10-19,"52,057,380",0,7,0
2023277,2023-10-18,"50,228,218",0,2,8
2023276,2023-10-17,"47,239,276",6,0,6
2023275,2023-10-16,"47,091,170",9,8,4
2023274,2023-10-15,"47,118,100",6,6,9
2023273,2023-10-14,"48,853,114",1,2,1
2023272,2023-10-13,"48,396,382",4,1,9
2023271,2023-10-12,"49,327,192",0,9,6
2023270,2023-10-11,"48,467,384",3,5,5
2023269,2023-10-10,"48,250,632",2,3,4
2023268,2023-10-09,"48,633,398",9,7,5
2023267,2023-10-08,"45,119,698",5,5,4
2023266,2023-10-07,"43,932,650",1,3,3
2023265,2023-10-06,"44,545,376",2,2,4
2023264,2023-10-05,"42,152,220",9,2,5
2023263,2023-09-30,"45,007,320",9,9,3
2023262,2023-09-29,"44,906,558",7,1,7
2023261,2023-09-28,"46,796,910",9,3,0
2023260,2023-09-27,"46,349,580",2,4,7
2023259,2023-09-26,"49,708,224",0,8,8
2023258,2023-09-25,"48,532,128",9,1,5
2023257,2023-09-24,"46,864,678",9,0,8
2023256,2023-09-23,"45,009,156",8,4,0
2023255,2023-09-22,"48,774,398",0,5,6
2023254,2023-09-21,"50,541,544",9,9,1
2023253,2023-09-20,"50,546,400",9,8,6
2023252,2023-09-19,"49,488,688",9,6,1
2023251,2023-09-18,"49,931,228",7,3,6
2023250,2023-09-17,"47,975,860",1,8,0
2023249,2023-09-16,"48,308,296",0,3,9
2023248,2023-09-15,"52,008,824",6,9,6
2023247,2023-09-14,"54,817,982",9,3,7
2023246,2023-09-13,"53,652,650",4,2,2
2023245,2023-09-12,"49,154,974",4,8,0
2023244,2023-09-11,"49,021,134",3,1,5
2023243,2023-09-10,"48,740,504",9,6,6
2023242,2023-09-09,"48,144,356",9,8,7
2023241,2023-09-08,"54,393,354",9,3,5
2023240,2023-09-07,"52,216,994",7,0,2
2023239,2023-09-06,"52,896,302",4,4,0
2023238,2023-09-05,"50,932,042",5,6,2
2023237,2023-09-04,"51,516,636",7,9,8
2023236,2023-09-03,"47,790,662",2,7,0
2023235,2023-09-02,"48,911,698",4,2,4
2023234,2023-09-01,"50,453,800",8,0,5
2023233,2023-08-31,"49,257,576",1,2,4
2023232,2023-08-30,"48,360,322",8,6,0
2023231,2023-08-29,"48,775,398",3,6,5
2023230,2023-08-28,"46,713,230",9,4,9
2023229,2023-08-27,"47,085,286",6,7,8
2023228,2023-08-26,"47,366,210",7,7,3
2023227,2023-08-25,"50,987,734",9,0,1
2023226,2023-08-24,"50,672,614",5,3,5
2023225,2023-08-23,"51,683,176",1,1,8
2023224,2023-08-22,"49,713,906",3,7,4
2023223,2023-08-21,"49,212,458",7,4,0
2023222,2023-08-20,"53,340,932",9,7,7
2023221,2023-08-19,"51,820,330",6,4,9
2023220,2023-08-18,"53,527,068",0,3,5
2023219,2023-08-17,"52,102,122",7,3,8
2023218,2023-08-16,"50,709,802",9,4,2
2023217,2023-08-15,"50,875,160",7,4,8
2023216,2023-08-14,"48,795,628",1,3,8
2023215,2023-08-13,"46,599,386",4,8,0
2023214,2023-08-12,"47,602,716",1,0,1
2023213,2023-08-11,"52,684,140",0,7,7
2023212,2023-08-10,"49,207,046",8,5,3
2023211,2023-08-09,"49,138,222",7,9,2
2023210,2023-08-08,"49,373,156",9,3,6
2023209,2023-08-07,"47,310,496",2,1,7
2023208,2023-08-06,"49,022,158",6,6,9
2023207,2023-08-05,"48,536,920",1,2,6
2023206,2023-08-04,"61,254,430",4,4,8
2023205,2023-08-03,"57,080,906",0,9,7
2023204,2023-08-02,"53,596,204",0,1,4
2023203,2023-08-01,"53,072,362",1,4,0
2023202,2023-07-31,"49,950,952",7,5,8
2023201,2023-07-30,"49,499,906",7,3,4
2023200,2023-07-29,"52,339,808",5,1,4
2023199,2023-07-28,"53,632,808",7,2,3
2023198,2023-07-27,"53,646,796",0,7,9
2023197,2023-07-26,"50,861,712",3,0,7
2023196,2023-07-25,"52,271,470",8,0,0
2023195,2023-07-24,"50,510,686",3,6,7
2023194,2023-07-23,"50,216,454",3,0,3
2023193,2023-07-22,"49,842,184",4,1,9
2023192,2023-07-21,"52,978,304",2,1,4
2023191,2023-07-20,"53,086,270",3,6,0
2023190,2023-07-19,"52,056,078",6,0,0
2023189,2023-07-18,"54,635,774",0,7,0
2023188,2023-07-17,"52,264,640",2,8,4
2023187,2023-07-16,"50,299,032",7,6,5
2023186,2023-07-15,"51,154,138",7,0,7
2023185,2023-07-14,"55,297,842",4,6,8
2023184,2023-07-13,"52,532,918",9,6,4
2023183,2023-07-12,"50,263,040",8,0,6
2023182,2023-07-11,"50,310,368",1,2,1
2023181,2023-07-10,"50,331,580",7,7,9
2023180,2023-07-09,"48,996,710",6,8,7
2023179,2023-07-08,"50,052,600",4,9,9
2023178,2023-07-07,"58,043,650",7,1,1
2023177,2023-07-06,"58,645,810",7,0,9
2023176,2023-07-05,"52,705,694",0,7,1
2023175,2023-07-04,"51,553,928",2,8,0
2023174,2023-07-03,"50,400,132",8,2,9
2023173,2023-07-02,"47,041,152",0,1,3
2023172,2023-07-01,"46,629,754",7,8,0
2023171,2023-06-30,"50,248,896",2,2,5
2023170,2023-06-29,"50,508,654",0,8,2
2023169,2023-06-28,"48,484,414",7,2,1
2023168,2023-06-27,"53,289,000",9,3,3
2023167,2023-06-26,"55,505,596",1,9,0
2023166,2023-06-25,"52,515,818",1,2,8
2023165,2023-06-24,"52,424,894",2,5,1
2023164,2023-06-23,"53,397,326",2,1,5
2023163,2023-06-22,"48,100,202",1,2,7
2023162,2023-06-21,"49,811,174",0,9,4
2023161,2023-06-20,"48,922,000",5,3,6
2023160,2023-06-19,"48,475,752",3,9,3
2023159,2023-06-18,"49,957,116",3,1,9
2023158,2023-06-17,"49,349,044",4,4,7
2023157,2023-06-16,"53,436,498",7,8,6
2023156,2023-06-15,"51,129,284",2,5,1
2023155,2023-06-14,"49,658,026",8,5,3
2023154,2023-06-13,"52,576,664",4,3,3
2023153,2023-06-12,"50,925,292",7,5,0
2023152,2023-06-11,"46,246,738",3,1,8
2023151,2023-06-10,"45,833,350",3,8,3
2023150,2023-06-09,"49,229,144",0,3,9
2023149,2023-06-08,"47,718,090",0,2,5
2023148,2023-06-07,"48,548,790",3,3,6
2023147,2023-06-06,"47,855,228",8,6,3
2023146,2023-06-05,"46,224,086",5,8,7
2023145,2023-06-04,"45,617,576",8,8,3
2023144,2023-06-03,"45,722,998",5,6,3
2023143,2023-06-02,"49,489,852",8,4,8
2023142,2023-06-01,"47,929,346",1,6,7
2023141,2023-05-31,"47,119,152",7,4,3
2023140,2023-05-30,"47,197,364",0,9,3
2023139,2023-05-29,"47,210,018",4,2,9
2023138,2023-05-28,"47,161,034",4,4,0
2023137,2023-05-27,"44,824,198",7,9,1
2023136,2023-05-26,"48,480,824",9,2,9
2023135,2023-05-25,"47,316,834",4,6,7
2023134,2023-05-24,"45,899,912",2,2,0
2023133,2023-05-23,"45,331,180",4,3,4
2023132,2023-05-22,"45,885,048",0,1,0
2023131,2023-05-21,"45,365,264",5,8,3
2023130,2023-05-20,"44,632,374",5,2,1
2023129,2023-05-19,"47,681,358",3,3,4
2023128,2023-05-18,"46,010,998",8,1,0
2023127,2023-05-17,"47,159,176",1,1,0
2023126,2023-05-16,"47,379,326",9,8,4
2023125,2023-05-15,"47,720,774",5,5,8
2023124,2023-05-14,"47,166,666",0,7,1
2023123,2023-05-13,"47,637,782",5,5,7
2023122,2023-05-12,"50,796,042",8,2,7
2023121,2023-05-11,"52,524,808",6,6,8
2023120,2023-05-10,"53,439,094",0,9,1
2023119,2023-05-09,"55,029,478",0,5,6
2023118,2023-05-08,"53,912,608",6,4,6
2023117,2023-05-07,"56,756,064",4,9,3
2023116,2023-05-06,"59,900,148",9,2,0
2023115,2023-05-05,"64,520,826",5,2,7
2023114,2023-05-04,"63,420,484",8,1,0
2023113,2023-05-03,"64,661,014",2,2,4
2023112,2023-05-02,"62,063,198",1,2,7
2023111,2023-05-01,"58,994,272",6,5,9
2023110,2023-04-30,"57,950,400",4,3,3
2023109,2023-04-29,"58,832,384",3,0,3
2023108,2023-04-28,"60,806,896",4,7,7
2023107,2023-04-27,"53,294,346",5,1,9
2023106,2023-04-26,"54,199,072",2,8,2
2023105,2023-04-25,"52,282,242",5,7,0
2023104,2023-04-24,"50,099,016",6,4,3
2023103,2023-04-23,"48,772,780",9,7,6
2023102,2023-04-22,"49,630,166",7,0,4
2023101,2023-04-21,"50,629,132",5,3,1
2023100,2023-04-20,"49,765,844",6,3,2
2023099,2023-04-19,"47,946,662",5,5,1
2023098,2023-04-18,"49,465,346",2,2,3
2023097,2023-04-17,"48,708,754",6,8,5
2023096,2023-04-16,"46,872,682",7,6,3
2023095,2023-04-15,"45,716,880",4,8,8
2023094,2023-04-14,"50,536,488",5,3,3
2023093,2023-04-13,"52,262,726",5,3,6
2023092,2023-04-12,"49,999,774",8,8,3
2023091,2023-04-11,"49,209,290",7,9,5
2023090,2023-04-10,"47,326,172",5,8,5
2023089,2023-04-09,"46,223,390",9,4,0
2023088,2023-04-08,"48,978,064",2,9,2
2023087,2023-04-07,"51,132,476",3,2,9
2023086,2023-04-06,"49,830,102",9,1,5
2023085,2023-04-05,"47,061,858",5,5,7
2023084,2023-04-04,"48,075,800",0,5,5
2023083,2023-04-03,"47,886,664",0,2,4
2023082,2023-04-02,"45,516,804",7,3,9
2023081,2023-04-01,"45,857,484",9,7,8
2023080,2023-03-31,"54,039,638",4,8,4
2023079,2023-03-30,"55,061,552",0,1,4
2023078,2023-03-29,"50,382,818",3,1,6
2023077,2023-03-28,"49,657,314",2,0,9
2023076,2023-03-27,"48,703,090",5,0,3
2023075,2023-03-26,"47,599,978",7,3,8
2023074,2023-03-25,"47,916,510",0,7,1
2023073,2023-03-24,"50,261,148",1,3,0
2023072,2023-03-23,"49,603,404",4,4,7
2023071,2023-03-22,"52,063,106",0,1,7
2023070,2023-03-21,"50,100,426",5,6,7
2023069,2023-03-20,"49,607,138",9,3,2
2023068,2023-03-19,"43,869,012",3,6,6
2023067,2023-03-18,"44,205,612",8,5,4
2023066,2023-03-17,"47,542,648",5,5,0
2023065,2023-03-16,"47,298,462",4,6,8
2023064,2023-03-15,"54,286,754",0,6,5
2023063,2023-03-14,"52,808,266",4,3,7
2023062,2023-03-13,"53,378,046",0,0,6
2023061,2023-03-12,"52,682,826",7,1,1
2023060,2023-03-11,"52,502,526",7,9,2
2023059,2023-03-10,"55,212,648",5,1,8
2023058,2023-03-09,"53,578,050",6,9,3
2023057,2023-03-08,"52,027,832",4,6,4
2023056,2023-03-07,"52,353,330",1,0,8
2023055,2023-03-06,"53,269,852",8,8,2
2023054,2023-03-05,"49,136,048",3,4,8
2023053,2023-03-04,"47,275,360",3,6,4
2023052,2023-03-03,"51,628,684",3,8,3
2023051,2023-03-02,"51,459,256",9,4,0
2023050,2023-03-01,"49,029,178",7,1,4
2023049,2023-02-28,"46,002,486",9,2,8
2023048,2023-02-27,"45,634,390",5,8,1
2023047,2023-02-26,"44,543,598",5,7,8
2023046,2023-02-25,"46,143,718",8,8,5
2023045,2023-02-24,"47,774,052",6,5,9
2023044,2023-02-23,"46,686,994",0,8,2
2023043,2023-02-22,"44,975,676",5,6,8
2023042,2023-02-21,"44,038,386",2,3,1
2023041,2023-02-20,"44,924,492",6,0,8
2023040,2023-02-19,"43,237,054",3,3,4
2023039,2023-02-18,"42,422,000",7,6,3
2023038,2023-02-17,"45,194,280",0,9,1
2023037,2023-02-16,"43,979,020",7,7,1
2023036,2023-02-15,"43,313,962",6,5,6
2023035,2023-02-14,"42,732,002",6,4,9
2023034,2023-02-13,"42,431,822",9,0,1
2023033,2023-02-12,"41,161,400",6,7,9
2023032,2023-02-11,"41,687,628",0,9,0
2023031,2023-02-10,"43,504,364",9,7,5
2023030,2023-02-09,"40,694,846",7,5,4
2023029,2023-02-08,"40,015,302",4,9,9
2023028,2023-02-07,"38,947,720",1,2,7
2023027,2023-02-06,"37,103,114",3,4,8
2023026,2023-02-05,"36,881,196",6,6,5
2023025,2023-02-04,"37,255,456",3,5,7
2023024,2023-02-03,"39,324,720",0,6,0
2023023,2023-02-02,"38,572,544",3,4,2
2023022,2023-02-01,"36,833,162",1,1,4
2023021,2023-01-31,"35,996,226",9,1,1
2023020,2023-01-30,"33,767,970",4,8,8
2023019,2023-01-29,"33,871,172",7,9,0
2023018,2023-01-18,"46,721,390",2,3,7
2023017,2023-01-17,"44,768,796",1,7,2
2023016,2023-01-16,"44,210,682",7,1,4
2023015,2023-01-15,"43,097,068",6,0,6
2023014,2023-01-14,"44,655,128",0,2,2
2023013,2023-01-13,"45,482,808",2,8,2
2023012,2023-01-12,"43,899,590",7,8,0
2023011,2023-01-11,"43,058,548",0,8,3
2023010,2023-01-10,"45,810,514",8,8,8
2023009,2023-01-09,"48,635,144",2,2,1
2023008,2023-01-08,"46,875,230",9,7,2
2023007,2023-01-07,"44,571,006",3,1,5
2023006,2023-01-06,"47,270,476",7,5,6
2023005,2023-01-05,"45,460,214",4,2,0
2023004,2023-01-04,"42,887,824",1,3,6
2023003,2023-01-03,"43,878,768",9,0,0
2023002,2023-01-02,"46,331,136",0,7,0
2023001,2023-01-01,"45,319,204",4,5,8
2024352,2024-12-31,"40,275,426",6,9,1
2024351,2024-12-30,"38,307,978",7,8,8
2024350,2024-12-29,"38,286,144",2,2,0
2024349,2024-12-28,"39,103,676",9,0,7
2024348,2024-12-27,"41,136,572",1,9,2
2024347,2024-12-26,"37,875,898",8,9,3
2024346,2024-12-25,"41,100,270",6,7,7
2024345,2024-12-24,"41,420,376",6,2,0
2024344,2024-12-23,"38,547,040",5,4,6
2024343,2024-12-22,"37,869,118",4,8,1
2024342,2024-12-21,"38,391,476",0,8,4
2024341,2024-12-20,"39,945,006",6,5,3
2024340,2024-12-19,"39,734,990",0,3,1
2024339,2024-12-18,"39,466,590",9,1,8
2024338,2024-12-17,"40,128,300",1,5,5
2024337,2024-12-16,"39,494,114",1,7,2
2024336,2024-12-15,"38,397,718",2,4,9
2024335,2024-12-14,"38,821,796",4,9,9
2024334,2024-12-13,"42,381,902",7,4,6
2024333,2024-12-12,"40,423,622",8,4,8
2024332,2024-12-11,"41,816,694",6,7,9
2024331,2024-12-10,"41,114,994",7,1,2
2024330,2024-12-09,"43,078,022",8,1,1
2024329,2024-12-08,"41,110,200",1,4,7
2024328,2024-12-07,"41,071,456",1,2,5
2024327,2024-12-06,"43,425,756",1,3,4
2024326,2024-12-05,"41,777,632",2,5,7
2024325,2024-12-04,"41,668,284",0,2,3
2024324,2024-12-03,"41,367,160",6,3,0
2024323,2024-12-02,"40,595,442",9,1,4
2024322,2024-12-01,"39,032,242",6,7,8
2024321,2024-11-30,"41,368,378",0,5,0
2024320,2024-11-29,"44,090,424",8,6,3
2024319,2024-11-28,"43,687,834",7,9,3
2024318,2024-11-27,"119,885,378",2,4,3
2024317,2024-11-26,"41,501,076",3,5,5
2024316,2024-11-25,"43,232,146",3,3,2
2024315,2024-11-24,"41,809,342",0,7,1
2024314,2024-11-23,"43,391,798",0,8,0
2024313,2024-11-22,"46,520,444",4,7,1
2024312,2024-11-21,"46,325,896",4,1,3
2024311,2024-11-20,"47,573,904",5,3,3
2024310,2024-11-19,"42,423,182",7,1,8
2024309,2024-11-18,"44,182,684",4,8,3
2024308,2024-11-17,"42,436,180",8,4,3
2024307,2024-11-16,"43,721,196",5,8,2
2024306,2024-11-15,"44,633,270",5,0,8
2024305,2024-11-14,"42,799,124",8,4,1
2024304,2024-11-13,"43,137,578",4,2,5
2024303,2024-11-12,"43,280,010",2,0,1
2024302,2024-11-11,"44,433,126",3,9,8
2024301,2024-11-10,"42,376,734",8,7,7
2024300,2024-11-09,"40,696,338",9,3,3
2024299,2024-11-08,"42,746,730",5,8,1
2024298,2024-11-07,"41,252,358",6,8,0
